ALARM_STATUS,MACH_XCOR,MACH_YCOR,MACH_ZCOR,ABS_XCOR,ABS_YCOR,ABS_ZCOR,RELV_XCOR,RELV_YCOR,RELV_ZCOR,DIST_XCOR,DIST_YCOR,DIST_ZCOR,START_TIME,WORK_ONCE_TIME,WORK_ALL_TIME,WORK_NUM,CUT_TIME,PRG_NAME,FEED_SPEED,SPD_SPEED,FEDSPD_RATE
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535444,84,105453,22130,235347,31,0,0,155
无报警,220.879,-518.92,-375.51,-159.034,-137.5,34.89,-159.568,-137.5,23.19,-6.366,0,0,806070,19,300614,30592,326028,100,1000,4499,155
无报警,-472.9,-290.4,-393.87,12.1,-58,82.63,12.1,-58,72.53,0,0,0,945816,0,358836,56393,320783,9001,0,0,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741442,0,381418,26404,331230,10,0,0,155
无报警,-409.062,-188.315,-235.1,0,0,57.68,0,0,47.68,0,0,0,724348,0,23061,69301,279359,31,0,501,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535445,84,105453,22130,235347,31,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535791,8,105571,22131,235457,31,0,0,255
无报警,-693.453,-160.901,-478.45,-210.213,74.999,0,-209.413,74.999,-11.35,502.813,0,0,946265,19,359038,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535791,8,105571,22131,235457,31,0,0,255
无报警,-399.053,-160.901,-478.45,84.187,74.999,0,84.987,74.999,-11.35,208.413,0,0,946265,19,359039,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535792,8,105571,22131,235457,31,0,0,255
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535792,8,105571,22131,235457,31,0,0,255
无报警,-328.653,-160.901,-478.45,154.587,74.999,0,155.387,74.999,-11.35,138.013,0,0,946265,19,359039,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535792,8,105571,22131,235457,31,0,0,255
无报警,-260.653,-160.901,-478.45,222.587,74.999,0,223.387,74.999,-11.35,70.813,0,0,946265,19,359039,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535792,8,105571,22131,235457,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-192.653,-160.901,-478.45,291.387,74.999,0,292.187,74.999,-11.35,2.013,75,0,946265,19,359039,56394,320976,30,1500,3000,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535792,8,105571,22131,235457,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-146.466,-282.43,-99.5,104.1,50,-99.5,104.1,80.97,-16,7,0,535799,9,105572,22131,235458,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806528,50,300966,30596,326351,30,0,0,155
无报警,-371.562,-58.25,-439.295,115.411,177.65,39.155,114.345,177.65,-13.435,-96.911,0,0,946272,2,359042,56395,320980,30,2000,4000,155
无报警,-524.589,-146.466,-282.43,-99.5,104.1,50,-99.5,104.1,80.97,-16,7,0,535799,9,105572,22131,235458,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806528,50,300966,30596,326351,30,0,0,155
无报警,-464.317,-58.25,-439.295,22.611,177.65,39.155,21.545,177.65,-13.435,-5.223,6.567,0,946272,2,359043,56395,320980,30,780,4001,155
无报警,-524.589,-146.466,-282.43,-99.5,104.1,50,-99.5,104.1,80.97,-16,7,0,535799,9,105572,22131,235458,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806528,50,300966,30596,326351,30,0,0,155
无报警,-303.013,-122.09,-263.088,96.065,75.8,221.47,87.8,17.9,-258.623,0,0,0,520921,0,199081,37235,224570,32,0,601,185
无报警,-395.522,0,-217.7,13.74,188.321,89.74,0,0.004,0.01,0,0,0,723949,8,22840,69274,279151,30,0,0,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535049,0,105352,22128,235256,9001,0,0,175
无报警,298.511,-447.782,-392.599,-61.685,-98.932,22.601,-60.512,-98.932,8.901,214.009,0,0,805658,70,300442,30589,325868,100,2200,4499,155
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945289,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,1896669.5,389114,1,144661,100,118544,150,0,0,155
无报警,-299.513,-138.79,-265.088,100.565,59.1,219.47,91.3,1.2,-260.623,0,0,0,520921,0,199081,37235,224570,32,0,601,185
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741045,0,381386,26352,331220,30,0,0,165
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535049,0,105352,22128,235256,9001,0,0,175
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,0,389115,1,144661,100,118544,150,0,0,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741045,0,381386,26352,331220,30,0,0,165
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535050,0,105352,22128,235256,9001,0,0,175
无报警,-395.522,0,-217.7,13.74,188.321,89.74,0,0.004,0.01,0,0,0,723949,8,22840,69274,279151,30,0,0,155
无报警,-479.223,-139.79,-265.088,-79.145,58.1,219.47,-176.9,0.2,-260.623,0,0,0,520921,0,199081,37235,224570,32,0,601,185
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945290,0,358736,56392,320694,30,0,0,215
无报警,461.738,-381.827,-392.599,106.235,-32.977,22.601,105.062,-32.977,8.901,-3.648,0,0,805659,70,300443,30589,325868,100,2164,4498,155
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,0,389115,1,144661,100,118544,150,0,0,155
无报警,-397.007,-156.874,-4.458,3.071,41.016,480.1,0,0,460.579,0,0,0,521175,0,199081,37235,224570,1,0,0,175
无报警,-396.322,-187.603,-320.113,12.993,0.723,-12.672,-0.748,-187.594,-102.401,-0.149,-0.018,-0.002,724206,7,23035,69296,279339,30,99,5001,155
无报警,-445.336,-557.387,539099.1,15,-6.931,539099.1,-445.324,-557.385,539099.1,0,-5.891,1896669.5,389353,0,144776,78,118634,144,120,599,155
无报警,-397.007,-156.874,-4.458,3.071,41.016,480.1,0,0,460.579,0,0,0,521175,0,199081,37235,224570,1,0,0,175
无报警,680.306,0,-175.42,127.679,409.18,3,-35.83,326.1,359.57,0,0,0,741300,0,381403,26372,331226,30,0,0,155
无报警,-396.198,-187.588,-320.161,13.115,0.725,-12.721,-0.626,-187.592,-102.45,-0.273,-0.033,-0.003,724206,7,23035,69296,279339,30,100,5001,155
无报警,-445.336,-562.816,1896669.5,15,-12.296,1896669.5,-445.324,-562.75,1896669.5,0,-0.526,1896669.5,389353,0,144777,78,118634,144,120,599,155
无报警,-397.007,-156.874,-4.458,3.071,41.016,480.1,0,0,460.579,0,0,0,521175,0,199081,37235,224570,1,0,0,175
无报警,680.306,0,-175.42,127.679,409.18,3,-35.83,326.1,359.57,0,0,0,741300,0,381403,26372,331226,30,0,0,155
